Index;Operating Airline;Published Airline;GEO Summary;GEO Region;Activity Type Code;Price Category Code;Terminal;Boarding Area;Passenger Count;Adjusted Passenger Count;Year;Month
6672;33;33;2;1;1;1;4;7;13011;13011;2010;4
6673;33;33;2;1;2;1;4;7;11164;11164;2010;4
6674;31;31;2;7;1;1;4;7;9618;9618;2010;4
6675;31;31;2;7;2;1;4;7;7968;7968;2010;4
6676;36;36;1;9;1;0;1;3;13651;13651;2010;4
6677;36;36;1;9;2;0;1;3;12858;12858;2010;4
6678;37;37;1;9;1;1;1;3;7254;7254;2010;4
6679;37;37;1;9;2;1;1;3;6741;6741;2010;4
6680;38;11;1;9;1;1;1;2;8313;8313;2010;4
6681;38;11;1;9;2;1;1;2;8458;8458;2010;4
6682;41;41;2;1;1;1;4;1;5943;5943;2010;4
6683;41;41;2;1;2;1;4;1;5199;5199;2010;4
6684;43;43;1;9;1;0;4;1;33805;33805;2010;4
6685;43;43;1;9;2;0;4;1;33070;33070;2010;4
6686;44;44;2;5;1;1;4;1;8598;8598;2010;4
6687;44;44;2;5;2;1;4;1;8760;8760;2010;4
6688;45;45;2;1;1;1;4;1;3815;3815;2010;4
6689;45;45;2;1;2;1;4;1;3729;3729;2010;4
6690;47;47;2;5;1;1;4;7;13884;13884;2010;4
6691;47;47;2;5;2;1;4;7;14372;14372;2010;4
6692;48;71;1;9;1;1;1;2;11634;11634;2010;4
6693;48;71;1;9;2;1;1;2;11519;11519;2010;4
6694;49;30;1;9;1;1;1;3;3995;3995;2010;4
6695;49;30;1;9;2;1;1;3;4136;4136;2010;4
6696;50;50;2;6;1;1;4;7;10294;10294;2010;4
6697;50;50;2;6;2;1;4;7;9931;9931;2010;4
6698;52;52;1;9;1;1;1;3;3527;3527;2010;4
6699;52;52;1;9;2;1;1;3;3883;3883;2010;4
6700;55;55;2;1;1;1;4;1;12087;12087;2010;4
6701;55;55;2;1;2;1;4;1;9783;9783;2010;4
6702;56;56;2;2;1;1;4;1;4807;4807;2010;4
6703;56;56;2;2;2;1;4;1;3618;3618;2010;4
6704;60;60;2;1;1;1;4;7;14408;14408;2010;4
6705;60;60;2;1;2;1;4;7;12951;12951;2010;4
6706;61;30;1;9;1;1;1;3;5689;5689;2010;4
6707;61;30;1;9;2;1;1;3;5645;5645;2010;4
6708;61;70;1;9;1;1;3;6;112588;112588;2010;4
6709;61;70;1;9;2;1;3;6;111629;111629;2010;4
6710;61;70;2;3;1;1;4;7;2521;2521;2010;4
6711;61;70;2;3;1;1;3;6;7628;7628;2010;4
6712;61;70;2;3;2;1;3;6;11760;11760;2010;4
6713;62;62;1;9;1;0;1;2;115675;115675;2010;4
6714;62;62;1;9;2;0;1;2;114210;114210;2010;4
6715;62;62;1;9;3;0;1;2;95;190;2010;4
6716;67;67;2;4;1;1;4;1;4047;4047;2010;4
6717;67;67;2;4;2;1;4;1;3655;3655;2010;4
6718;71;71;1;9;1;1;1;2;46133;46133;2010;4
6719;71;71;1;9;2;1;1;2;48314;48314;2010;4
6720;69;69;1;9;1;1;1;2;56878;56878;2010;4
6721;69;69;1;9;2;1;1;2;57500;57500;2010;4
6722;70;70;1;9;1;1;4;7;14701;14701;2010;4
6723;70;70;1;9;2;1;4;7;13469;13469;2010;4
6724;70;70;1;9;1;1;3;5;19896;19896;2010;4
6725;70;70;1;9;2;1;3;5;20599;20599;2010;4
6726;70;70;1;9;3;1;3;5;361;722;2010;4
6727;70;70;1;9;1;1;3;6;378048;378048;2010;4
6728;70;70;1;9;2;1;3;6;391391;391391;2010;4
6729;70;70;1;9;3;1;3;6;6855;13710;2010;4
6730;70;70;2;1;1;1;4;7;66779;66779;2010;4
6731;70;70;2;1;2;1;4;7;54694;54694;2010;4
6732;70;70;2;1;3;1;4;7;2303;4606;2010;4
6733;70;70;2;2;1;1;4;7;8227;8227;2010;4
6734;70;70;2;2;2;1;4;7;6490;6490;2010;4
6735;70;70;2;2;3;1;4;7;454;908;2010;4
6736;70;70;2;3;1;1;3;6;14142;14142;2010;4
6737;70;70;2;3;2;1;3;6;15853;15853;2010;4
6738;70;70;2;3;3;1;3;6;382;764;2010;4
6739;70;70;2;5;1;1;4;7;20444;20444;2010;4
6740;70;70;2;5;2;1;4;7;22877;22877;2010;4
6741;70;70;2;5;3;1;4;7;529;1058;2010;4
6742;70;70;2;6;1;1;4;7;7344;7344;2010;4
6743;70;70;2;6;2;1;4;7;7438;7438;2010;4
6744;70;70;2;6;3;1;4;7;282;564;2010;4
6745;72;72;1;9;1;0;4;1;100443;100443;2010;4
6746;72;72;1;9;2;0;4;1;104094;104094;2010;4
6747;73;73;2;5;1;1;4;1;7721;7721;2010;4
6748;73;73;2;5;2;1;4;1;7861;7861;2010;4
6749;2;2;2;6;1;1;4;1;3285;3285;2010;5
6750;2;2;2;6;2;1;4;1;3166;3166;2010;5
6751;3;3;2;5;1;1;4;7;1337;1337;2010;5
6752;3;3;2;5;2;1;4;7;972;972;2010;5
6753;4;4;2;3;1;1;3;5;22703;22703;2010;5
6754;4;4;2;3;2;1;3;5;24250;24250;2010;5
6755;6;6;2;1;1;1;4;7;6997;6997;2010;5
6756;6;6;2;1;2;1;4;7;7608;7608;2010;5
6757;7;7;2;5;1;1;4;1;12576;12576;2010;5
6758;7;7;2;5;2;1;4;1;12911;12911;2010;5
6759;9;9;2;2;1;1;4;7;6465;6465;2010;5
6760;9;9;2;2;2;1;4;7;5019;5019;2010;5
6761;10;10;1;9;1;0;1;2;13360;13360;2010;5
6762;10;10;1;9;2;0;1;2;13271;13271;2010;5
6763;11;11;1;9;1;1;1;2;26854;26854;2010;5
6764;11;11;1;9;2;1;1;2;28889;28889;2010;5
6765;11;11;2;6;1;1;4;1;7665;7665;2010;5
6766;11;11;2;6;2;1;1;2;6841;6841;2010;5
6767;12;12;2;1;1;1;4;7;5901;5901;2010;5
6768;12;12;2;1;2;1;4;7;6686;6686;2010;5
6769;14;14;1;9;1;1;3;5;142320;142320;2010;5
6770;14;14;1;9;2;1;3;5;140620;140620;2010;5
6771;17;17;2;1;1;1;4;1;4681;4681;2010;5
6772;17;17;2;1;2;1;4;1;4758;4758;2010;5
6773;23;23;2;5;1;1;4;1;14844;14844;2010;5
6774;23;23;2;5;2;1;4;1;17481;17481;2010;5
6775;24;24;2;1;1;1;4;1;21458;21458;2010;5
6776;24;24;2;1;2;1;4;1;22441;22441;2010;5
6777;25;25;2;1;1;1;4;1;11197;11197;2010;5
6778;25;25;2;1;2;1;4;1;11561;11561;2010;5
6779;30;30;1;9;1;1;1;3;123949;123949;2010;5
6780;30;30;1;9;2;1;1;3;127323;127323;2010;5
6781;30;30;2;1;1;1;4;1;6222;6222;2010;5
6782;30;30;2;1;2;1;4;1;7191;7191;2010;5
6783;33;33;2;1;1;1;4;7;13719;13719;2010;5
6784;33;33;2;1;2;1;4;7;14447;14447;2010;5
6785;31;31;2;7;1;1;4;7;9590;9590;2010;5
6786;31;31;2;7;2;1;4;7;9276;9276;2010;5
6787;36;36;1;9;1;0;1;3;16382;16382;2010;5
6788;36;36;1;9;2;0;1;3;15733;15733;2010;5
6789;37;37;1;9;1;1;1;3;7663;7663;2010;5
6790;37;37;1;9;2;1;1;3;7344;7344;2010;5
6791;38;11;1;9;1;1;1;2;8596;8596;2010;5
6792;38;11;1;9;2;1;1;2;8929;8929;2010;5
6793;41;41;2;1;1;1;4;1;5992;5992;2010;5
6794;41;41;2;1;2;1;4;1;7441;7441;2010;5
6795;43;43;1;9;1;0;4;1;38554;38554;2010;5
6796;43;43;1;9;2;0;4;1;39013;39013;2010;5
6797;44;44;2;5;1;1;4;1;10611;10611;2010;5
6798;44;44;2;5;2;1;4;1;10511;10511;2010;5
6799;45;45;2;1;1;1;4;1;3952;3952;2010;5
6800;45;45;2;1;2;1;4;1;4252;4252;2010;5
6801;47;47;2;5;1;1;4;7;17743;17743;2010;5
6802;47;47;2;5;2;1;4;7;17846;17846;2010;5
6803;48;71;1;9;1;1;1;2;10826;10826;2010;5
6804;48;71;1;9;2;1;1;2;10607;10607;2010;5
6805;49;30;1;9;1;1;1;3;231;231;2010;5
6806;49;30;1;9;2;1;1;3;301;301;2010;5
6807;50;50;2;6;1;1;4;7;9852;9852;2010;5
6808;50;50;2;6;2;1;4;7;9419;9419;2010;5
6809;55;55;2;1;1;1;4;1;12434;12434;2010;5
6810;55;55;2;1;2;1;4;1;11691;11691;2010;5
6811;56;56;2;2;1;1;4;1;4509;4509;2010;5
6812;56;56;2;2;2;1;4;1;3678;3678;2010;5
6813;57;57;1;9;1;1;1;3;5695;5695;2010;5
6814;57;57;1;9;2;1;1;3;5745;5745;2010;5
6815;59;59;1;9;1;0;4;7;73;73;2010;5
6816;59;59;1;9;2;0;4;7;73;73;2010;5
6817;60;60;2;1;1;1;4;7;13293;13293;2010;5
6818;60;60;2;1;2;1;4;7;16125;16125;2010;5
6819;61;30;1;9;1;1;1;3;9031;9031;2010;5
6820;61;30;1;9;2;1;1;3;9095;9095;2010;5
6821;61;70;1;9;1;1;3;6;113294;113294;2010;5
6822;61;70;1;9;2;1;3;6;112403;112403;2010;5
6823;61;70;2;3;1;1;4;7;2391;2391;2010;5
6824;61;70;2;3;1;1;3;6;7811;7811;2010;5
6825;61;70;2;3;2;1;3;6;12223;12223;2010;5
6826;62;62;1;9;1;0;1;2;123342;123342;2010;5
6827;62;62;1;9;2;0;1;2;119673;119673;2010;5
6828;62;62;1;9;3;0;1;2;77;154;2010;5
6829;64;64;1;9;1;0;4;7;903;903;2010;5
6830;64;64;1;9;2;0;4;7;886;886;2010;5
6831;67;67;2;4;1;1;4;1;4099;4099;2010;5
6832;67;67;2;4;2;1;4;1;3848;3848;2010;5
6833;71;71;1;9;1;1;1;2;56729;56729;2010;5
6834;71;71;1;9;2;1;1;2;56510;56510;2010;5
6835;69;69;1;9;1;1;1;2;63327;63327;2010;5
6836;69;69;1;9;2;1;1;2;62271;62271;2010;5
6837;70;70;1;9;1;1;4;7;16191;16191;2010;5
6838;70;70;1;9;2;1;4;7;9397;9397;2010;5
6839;70;70;1;9;1;1;3;5;21294;21294;2010;5
6840;70;70;1;9;2;1;3;5;21189;21189;2010;5
6841;70;70;1;9;3;1;3;5;323;646;2010;5
6842;70;70;1;9;1;1;3;6;404581;404581;2010;5
6843;70;70;1;9;2;1;3;6;402588;402588;2010;5
6844;70;70;1;9;3;1;3;6;6130;12260;2010;5
6845;70;70;2;1;1;1;4;7;65088;65088;2010;5
6846;70;70;2;1;2;1;4;7;67284;67284;2010;5
6847;70;70;2;1;3;1;4;7;2554;5108;2010;5
6848;70;70;2;2;1;1;4;7;6692;6692;2010;5
6849;70;70;2;2;2;1;4;7;5949;5949;2010;5
6850;70;70;2;2;3;1;4;7;257;514;2010;5
6851;70;70;2;3;1;1;3;6;16421;16421;2010;5
6852;70;70;2;3;2;1;3;6;16577;16577;2010;5
6853;70;70;2;3;3;1;3;6;311;622;2010;5
6854;70;70;2;5;1;1;4;7;28620;28620;2010;5
6855;70;70;2;5;2;1;4;7;30302;30302;2010;5
6856;70;70;2;5;3;1;4;7;404;808;2010;5
6857;70;70;2;6;1;1;4;7;6748;6748;2010;5
6858;70;70;2;6;2;1;4;7;7030;7030;2010;5
6859;70;70;2;6;3;1;4;7;303;606;2010;5
6860;72;72;1;9;1;0;4;1;100495;100495;2010;5
6861;72;72;1;9;2;0;4;1;101994;101994;2010;5
6862;73;73;2;5;1;1;4;1;10103;10103;2010;5
6863;73;73;2;5;2;1;4;1;10170;10170;2010;5
6864;74;74;2;3;1;1;4;1;4147;4147;2010;5
6865;74;74;2;3;2;1;4;1;4352;4352;2010;5
6866;2;2;2;6;1;1;4;1;3529;3529;2010;6
6867;2;2;2;6;2;1;4;1;3711;3711;2010;6
6868;3;3;2;5;1;1;4;7;2158;2158;2010;6
6869;3;3;2;5;2;1;4;7;2548;2548;2010;6
6870;4;4;2;3;1;1;3;5;27886;27886;2010;6
6871;4;4;2;3;2;1;3;5;34141;34141;2010;6
6872;6;6;2;1;1;1;4;7;6903;6903;2010;6
6873;6;6;2;1;2;1;4;7;6992;6992;2010;6
6874;7;7;2;5;1;1;4;1;13640;13640;2010;6
6875;7;7;2;5;2;1;4;1;13931;13931;2010;6
6876;9;9;2;2;1;1;4;7;6049;6049;2010;6
6877;9;9;2;2;2;1;4;7;5397;5397;2010;6
6878;10;10;1;9;1;0;1;2;22294;22294;2010;6
6879;10;10;1;9;2;0;1;2;23442;23442;2010;6
6880;11;11;1;9;1;1;1;2;33060;33060;2010;6
6881;11;11;1;9;2;1;1;2;35357;35357;2010;6
6882;11;11;2;6;1;1;4;1;8752;8752;2010;6
6883;11;11;2;6;2;1;1;2;8022;8022;2010;6
6884;12;12;2;1;1;1;4;7;6603;6603;2010;6
6885;12;12;2;1;2;1;4;7;7194;7194;2010;6
6886;14;14;1;9;1;1;3;5;140351;140351;2010;6
6887;14;14;1;9;2;1;3;5;147565;147565;2010;6
6888;17;17;2;1;1;1;4;1;4837;4837;2010;6
6889;17;17;2;1;2;1;4;1;5152;5152;2010;6
6890;23;23;2;5;1;1;4;1;14844;14844;2010;6
6891;23;23;2;5;2;1;4;1;17481;17481;2010;6
6892;24;24;2;1;1;1;4;1;20533;20533;2010;6
6893;24;24;2;1;2;1;4;1;22611;22611;2010;6
6894;25;25;2;1;1;1;4;1;10810;10810;2010;6
6895;25;25;2;1;2;1;4;1;11031;11031;2010;6
6896;30;30;1;9;1;1;1;3;144306;144306;2010;6
6897;30;30;1;9;2;1;1;3;155866;155866;2010;6
6898;30;30;2;1;1;1;4;1;6223;6223;2010;6
6899;30;30;2;1;2;1;4;1;6410;6410;2010;6
6900;33;33;2;1;1;1;4;7;13893;13893;2010;6
6901;33;33;2;1;2;1;4;7;14719;14719;2010;6
6902;31;31;2;7;1;1;4;7;9257;9257;2010;6
6903;31;31;2;7;2;1;4;7;10060;10060;2010;6
6904;36;36;1;9;1;0;1;3;17606;17606;2010;6
6905;36;36;1;9;2;0;1;3;17801;17801;2010;6
6906;37;37;1;9;1;1;1;3;7160;7160;2010;6
6907;37;37;1;9;2;1;1;3;7557;7557;2010;6
6908;38;11;1;9;1;1;1;2;10495;10495;2010;6
6909;38;11;1;9;2;1;1;2;10490;10490;2010;6
6910;41;41;2;1;1;1;4;1;6092;6092;2010;6
6911;41;41;2;1;2;1;4;1;7183;7183;2010;6
6912;43;43;1;9;1;0;4;1;38490;38490;2010;6
6913;43;43;1;9;2;0;4;1;39314;39314;2010;6
6914;44;44;2;5;1;1;4;1;10559;10559;2010;6
6915;44;44;2;5;2;1;4;1;10651;10651;2010;6
6916;45;45;2;1;1;1;4;1;6039;6039;2010;6
6917;45;45;2;1;2;1;4;1;6889;6889;2010;6
6918;47;47;2;5;1;1;4;7;17762;17762;2010;6
6919;47;47;2;5;2;1;4;7;18875;18875;2010;6
6920;48;71;1;9;1;1;1;2;9839;9839;2010;6
6921;48;71;1;9;2;1;1;2;9617;9617;2010;6
6922;49;30;1;9;1;1;1;3;65;65;2010;6
6923;49;30;1;9;2;1;1;3;76;76;2010;6
6924;50;50;2;6;1;1;4;7;10051;10051;2010;6
6925;50;50;2;6;2;1;4;7;12525;12525;2010;6
6926;54;54;2;5;1;1;4;1;160;160;2010;6
6927;54;54;2;5;2;1;4;1;160;160;2010;6
6928;55;55;2;1;1;1;4;1;11066;11066;2010;6
6929;55;55;2;1;2;1;4;1;12337;12337;2010;6
6930;56;56;2;2;1;1;4;1;4563;4563;2010;6
6931;56;56;2;2;2;1;4;1;4173;4173;2010;6
6932;57;57;1;9;1;1;1;3;6196;6196;2010;6
6933;57;57;1;9;2;1;1;3;6263;6263;2010;6
6934;60;60;2;1;1;1;4;7;13879;13879;2010;6
6935;60;60;2;1;2;1;4;7;15957;15957;2010;6
6936;61;30;1;9;1;1;1;3;10938;10938;2010;6
6937;61;30;1;9;2;1;1;3;11142;11142;2010;6
6938;61;70;1;9;1;1;3;6;121565;121565;2010;6
6939;61;70;1;9;2;1;3;6;124533;124533;2010;6
6940;61;70;2;3;1;1;4;7;2344;2344;2010;6
6941;61;70;2;3;1;1;3;6;8054;8054;2010;6
6942;61;70;2;3;2;1;3;6;11590;11590;2010;6
6943;62;62;1;9;1;0;1;2;129921;129921;2010;6
6944;62;62;1;9;2;0;1;2;129346;129346;2010;6
6945;62;62;1;9;3;0;1;2;124;248;2010;6
6946;64;64;1;9;1;0;4;7;2576;2576;2010;6
6947;64;64;1;9;2;0;4;7;2757;2757;2010;6
6948;65;65;2;5;1;1;4;7;5217;5217;2010;6
6949;65;65;2;5;2;1;4;7;5554;5554;2010;6
6950;67;67;2;4;1;1;4;1;4709;4709;2010;6
6951;67;67;2;4;2;1;4;1;5497;5497;2010;6
6952;71;71;1;9;1;1;1;2;57991;57991;2010;6
6953;71;71;1;9;2;1;1;2;60093;60093;2010;6
6954;69;69;1;9;1;1;1;2;71283;71283;2010;6
6955;69;69;1;9;2;1;1;2;72750;72750;2010;6
6956;70;70;1;9;1;1;4;7;12046;12046;2010;6
6957;70;70;1;9;2;1;4;7;9606;9606;2010;6
6958;70;70;1;9;1;1;3;5;21101;21101;2010;6
6959;70;70;1;9;2;1;3;5;21771;21771;2010;6
6960;70;70;1;9;3;1;3;5;421;842;2010;6
6961;70;70;1;9;1;1;3;6;400924;400924;2010;6
6962;70;70;1;9;2;1;3;6;413640;413640;2010;6
6963;70;70;1;9;3;1;3;6;7995;15990;2010;6
6964;70;70;2;1;1;1;4;7;70903;70903;2010;6
6965;70;70;2;1;2;1;4;7;71424;71424;2010;6
6966;70;70;2;1;3;1;4;7;3563;7126;2010;6
6967;70;70;2;2;1;1;4;7;9135;9135;2010;6
6968;70;70;2;2;2;1;4;7;7550;7550;2010;6
6969;70;70;2;2;3;1;4;7;346;692;2010;6
6970;70;70;2;3;1;1;3;6;16400;16400;2010;6
6971;70;70;2;3;2;1;3;6;18363;18363;2010;6
6972;70;70;2;3;3;1;3;6;168;336;2010;6
6973;70;70;2;5;1;1;4;7;31266;31266;2010;6
6974;70;70;2;5;2;1;4;7;33167;33167;2010;6
6975;70;70;2;5;3;1;4;7;450;900;2010;6
6976;70;70;2;6;1;1;4;7;6551;6551;2010;6
6977;70;70;2;6;2;1;4;7;7338;7338;2010;6
6978;70;70;2;6;3;1;4;7;319;638;2010;6
6979;72;72;1;9;1;0;4;1;98922;98922;2010;6
6980;72;72;1;9;2;0;4;1;102281;102281;2010;6
6981;72;72;2;3;1;0;4;1;283;283;2010;6
6982;72;72;2;3;2;0;4;1;597;597;2010;6
6983;73;73;2;5;1;1;4;1;10480;10480;2010;6
6984;73;73;2;5;2;1;4;1;10908;10908;2010;6
6985;74;74;2;3;1;1;4;1;4592;4592;2010;6
6986;74;74;2;3;2;1;4;1;4944;4944;2010;6
6987;2;2;2;6;1;1;4;1;3054;3054;2010;7
6988;2;2;2;6;2;1;4;1;3566;3566;2010;7
6989;3;3;2;5;1;1;4;7;2620;2620;2010;7
6990;3;3;2;5;2;1;4;7;2261;2261;2010;7
6991;4;4;2;3;1;1;3;5;37070;37070;2010;7
6992;4;4;2;3;2;1;3;5;38619;38619;2010;7
6993;6;6;2;1;1;1;4;7;7392;7392;2010;7
6994;6;6;2;1;2;1;4;7;7040;7040;2010;7
6995;7;7;2;5;1;1;4;1;16795;16795;2010;7
6996;7;7;2;5;2;1;4;1;16377;16377;2010;7
6997;9;9;2;2;1;1;4;7;5392;5392;2010;7
6998;9;9;2;2;2;1;4;7;6110;6110;2010;7
6999;10;10;1;9;1;0;1;2;24266;24266;2010;7
7000;10;10;1;9;2;0;1;2;23811;23811;2010;7
7001;11;11;1;9;1;1;1;2;36893;36893;2010;7
7002;11;11;1;9;2;1;1;2;37714;37714;2010;7
7003;11;11;2;6;1;1;4;1;9060;9060;2010;7
7004;11;11;2;6;2;1;1;2;8437;8437;2010;7
7005;12;12;2;1;1;1;4;7;7195;7195;2010;7
7006;12;12;2;1;2;1;4;7;6401;6401;2010;7
7007;14;14;1;9;1;1;3;5;154143;154143;2010;7
7008;14;14;1;9;2;1;3;5;148766;148766;2010;7
7009;17;17;2;1;1;1;4;1;4846;4846;2010;7
7010;17;17;2;1;2;1;4;1;4826;4826;2010;7
7011;23;23;2;5;1;1;4;1;20305;20305;2010;7
7012;23;23;2;5;2;1;4;1;18476;18476;2010;7
7013;24;24;2;1;1;1;4;1;22972;22972;2010;7
7014;24;24;2;1;2;1;4;1;20549;20549;2010;7
7015;25;25;2;1;1;1;4;1;11308;11308;2010;7
7016;25;25;2;1;2;1;4;1;9677;9677;2010;7
7017;30;30;1;9;1;1;1;3;156788;156788;2010;7
7018;30;30;1;9;2;1;1;3;155338;155338;2010;7
7019;30;30;2;1;1;1;4;1;6554;6554;2010;7
7020;30;30;2;1;2;1;4;1;5772;5772;2010;7
7021;33;33;2;1;1;1;4;7;15125;15125;2010;7
7022;33;33;2;1;2;1;4;7;12276;12276;2010;7
7023;31;31;2;7;1;1;4;7;9947;9947;2010;7
7024;31;31;2;7;2;1;4;7;9555;9555;2010;7
7025;36;36;1;9;1;0;1;3;17921;17921;2010;7
7026;36;36;1;9;2;0;1;3;17929;17929;2010;7
7027;37;37;1;9;1;1;1;3;7538;7538;2010;7
7028;37;37;1;9;2;1;1;3;7787;7787;2010;7
7029;38;11;1;9;1;1;1;2;10911;10911;2010;7
7030;38;11;1;9;2;1;1;2;11056;11056;2010;7
7031;41;41;2;1;1;1;4;1;6878;6878;2010;7
7032;41;41;2;1;2;1;4;1;6775;6775;2010;7
7033;43;43;1;9;1;0;4;1;39810;39810;2010;7
7034;43;43;1;9;2;0;4;1;38097;38097;2010;7
7035;44;44;2;5;1;1;4;1;11265;11265;2010;7
7036;44;44;2;5;2;1;4;1;10247;10247;2010;7
7037;45;45;2;1;1;1;4;1;7718;7718;2010;7
7038;45;45;2;1;2;1;4;1;7308;7308;2010;7
7039;46;46;2;8;1;1;4;1;3400;3400;2010;7
7040;46;46;2;8;2;1;4;1;3030;3030;2010;7
7041;47;47;2;5;1;1;4;7;20325;20325;2010;7
7042;47;47;2;5;2;1;4;7;18082;18082;2010;7
7043;48;71;1;9;1;1;1;2;9839;9839;2010;7
7044;48;71;1;9;2;1;1;2;9617;9617;2010;7
7045;50;50;2;6;1;1;4;7;12169;12169;2010;7
7046;50;50;2;6;2;1;4;7;11361;11361;2010;7
7047;55;55;2;1;1;1;4;1;12399;12399;2010;7
7048;55;55;2;1;2;1;4;1;10379;10379;2010;7
7049;56;56;2;2;1;1;4;1;5062;5062;2010;7
7050;56;56;2;2;2;1;4;1;5254;5254;2010;7
7051;57;57;1;9;1;1;1;3;6289;6289;2010;7
7052;57;57;1;9;2;1;1;3;6186;6186;2010;7
7053;60;60;2;1;1;1;4;7;15832;15832;2010;7
7054;60;60;2;1;2;1;4;7;14385;14385;2010;7
7055;61;30;1;9;1;1;1;3;11951;11951;2010;7
7056;61;30;1;9;2;1;1;3;11800;11800;2010;7
7057;61;70;1;9;1;1;3;6;127516;127516;2010;7
7058;61;70;1;9;2;1;3;6;128357;128357;2010;7
7059;61;70;2;3;1;1;4;7;2409;2409;2010;7
7060;61;70;2;3;1;1;3;6;9553;9553;2010;7
7061;61;70;2;3;2;1;3;6;12053;12053;2010;7
7062;62;62;1;9;1;0;1;2;134113;134113;2010;7
7063;62;62;1;9;2;0;1;2;131154;131154;2010;7
7064;62;62;1;9;3;0;1;2;172;344;2010;7
7065;64;64;1;9;1;0;4;7;3944;3944;2010;7
7066;64;64;1;9;2;0;4;7;3915;3915;2010;7
7067;65;65;2;5;1;1;4;7;5890;5890;2010;7
7068;65;65;2;5;2;1;4;7;5472;5472;2010;7
7069;67;67;2;4;1;1;4;1;6107;6107;2010;7
7070;67;67;2;4;2;1;4;1;6920;6920;2010;7
7071;71;71;1;9;1;1;1;2;62674;62674;2010;7
7072;71;71;1;9;2;1;1;2;60912;60912;2010;7
7073;69;69;1;9;1;1;1;2;78603;78603;2010;7
7074;69;69;1;9;2;1;1;2;76638;76638;2010;7
7075;70;70;1;9;1;1;4;7;12767;12767;2010;7
7076;70;70;1;9;2;1;4;7;8702;8702;2010;7
7077;70;70;1;9;1;1;3;5;21935;21935;2010;7
7078;70;70;1;9;2;1;3;5;21489;21489;2010;7
7079;70;70;1;9;3;1;3;5;412;824;2010;7
7080;70;70;1;9;1;1;3;6;416752;416752;2010;7
7081;70;70;1;9;2;1;3;6;408291;408291;2010;7
7082;70;70;1;9;3;1;3;6;7824;15648;2010;7
7083;70;70;2;1;1;1;4;7;78332;78332;2010;7
7084;70;70;2;1;2;1;4;7;66415;66415;2010;7
7085;70;70;2;1;3;1;4;7;3060;6120;2010;7
7086;70;70;2;2;1;1;4;7;9149;9149;2010;7
7087;70;70;2;2;2;1;4;7;10085;10085;2010;7
7088;70;70;2;2;3;1;4;7;736;1472;2010;7
7089;70;70;2;3;1;1;3;6;19189;19189;2010;7
7090;70;70;2;3;2;1;3;6;18627;18627;2010;7
7091;70;70;2;3;3;1;3;6;215;430;2010;7
7092;70;70;2;5;1;1;4;7;34559;34559;2010;7
7093;70;70;2;5;2;1;4;7;32594;32594;2010;7
7094;70;70;2;5;3;1;4;7;493;986;2010;7
7095;70;70;2;6;1;1;4;7;7966;7966;2010;7
7096;70;70;2;6;2;1;4;7;7630;7630;2010;7
7097;70;70;2;6;3;1;4;7;221;442;2010;7
7098;72;72;1;9;1;0;4;1;101821;101821;2010;7
7099;72;72;1;9;2;0;4;1;102139;102139;2010;7
7100;72;72;2;3;1;0;4;1;2360;2360;2010;7
7101;72;72;2;3;2;0;4;1;2210;2210;2010;7
7102;73;73;2;5;1;1;4;1;11363;11363;2010;7
7103;73;73;2;5;2;1;4;1;9834;9834;2010;7
7104;74;74;2;3;1;1;4;1;8167;8167;2010;7
7105;74;74;2;3;2;1;4;1;8189;8189;2010;7
7106;2;2;2;6;1;1;4;1;3500;3500;2010;8
7107;2;2;2;6;2;1;4;1;3833;3833;2010;8
7108;3;3;2;5;1;1;4;7;2294;2294;2010;8
7109;3;3;2;5;2;1;4;7;2085;2085;2010;8
7110;4;4;2;3;1;1;3;5;34916;34916;2010;8
7111;4;4;2;3;2;1;3;5;34774;34774;2010;8
7112;6;6;2;1;1;1;4;7;7823;7823;2010;8
7113;6;6;2;1;2;1;4;7;7266;7266;2010;8
7114;7;7;2;5;1;1;4;1;15705;15705;2010;8
7115;7;7;2;5;2;1;4;1;16401;16401;2010;8
7116;9;9;2;2;1;1;4;7;5646;5646;2010;8
7117;9;9;2;2;2;1;4;7;5371;5371;2010;8
7118;10;10;1;9;1;0;1;2;24068;24068;2010;8
7119;10;10;1;9;2;0;1;2;24779;24779;2010;8
7120;11;11;1;9;1;1;1;2;38226;38226;2010;8
7121;11;11;1;9;2;1;1;2;37193;37193;2010;8
7122;11;11;2;6;1;1;4;1;9232;9232;2010;8
7123;11;11;2;6;2;1;1;2;7474;7474;2010;8
7124;12;12;2;1;1;1;4;7;7403;7403;2010;8
7125;12;12;2;1;2;1;4;7;5596;5596;2010;8
7126;14;14;1;9;1;1;3;5;151132;151132;2010;8
7127;14;14;1;9;2;1;3;5;148298;148298;2010;8
7128;17;17;2;1;1;1;4;1;4861;4861;2010;8
7129;17;17;2;1;2;1;4;1;4578;4578;2010;8
7130;23;23;2;5;1;1;4;1;19746;19746;2010;8
7131;23;23;2;5;2;1;4;1;19429;19429;2010;8
7132;24;24;2;1;1;1;4;1;23090;23090;2010;8
7133;24;24;2;1;2;1;4;1;19082;19082;2010;8
7134;25;25;2;1;1;1;4;1;11489;11489;2010;8
7135;25;25;2;1;2;1;4;1;9863;9863;2010;8
7136;30;30;1;9;1;1;1;3;153036;153036;2010;8
7137;30;30;1;9;2;1;1;3;155087;155087;2010;8
